Gene,_SCORE_GRP3_,_SCORE_GRP9_,_SCORE_GRP10_,_SCORE_GRP18_,_SCORE_GRP8_,_SCORE_GRP12_,_SCORE_GRP7_,_SCORE_GRP14_,_SCORE_GRP11_,_SCORE_GRP1_,_SCORE_GRP15_,_SCORE_GRP19_,_SCORE_GRP16_,_SCORE_GRP6_,_SCORE_GRP2_,_SCORE_GRP13_,_SCORE_GRP5_,_SCORE_GRP4_,_SCORE_GRP20_,_SCORE_GRP17_,GRP1|19_GO:0030036|-4.111|actin cytoskeleton organization,GRP1|19_GO:0097435|-2.512|supramolecular fiber organization,GRP1|19_GO:0007015|-3.510|actin filament organization,GRP1|19_GO:0032970|-2.193|regulation of actin filament-based process,GRP1|19_GO:0032956|-2.007|regulation of actin cytoskeleton organization,GRP1|19_GO:0110053|-2.719|regulation of actin filament organization,GRP1|19_GO:0031032|-5.117|actomyosin structure organization,GRP1|19_GO:0043149|-3.464|stress fiber assembly,GRP1|19_GO:0030038|-3.464|contractile actin filament bundle assembly,GRP1|19_GO:0051017|-2.541|actin filament bundle assembly,GRP1|19_GO:0061572|-2.504|actin filament bundle organization,GRP1|19_GO:0032233|-2.666|positive regulation of actin filament bundle assembly,GRP1|19_GO:0051496|-2.922|positive regulation of stress fiber assembly,GRP1|19_GO:0051492|-2.099|regulation of stress fiber assembly,GRP1|19_GO:0001667|-2.011|ameboidal-type cell migration,GRP1|19_GO:0010761|-3.999|fibroblast migration,GRP1|19_GO:0010762|-3.499|regulation of fibroblast migration,GRP1|19_GO:0042060|-2.047|wound healing,GRP1|19_GO:0007179|-2.377|transforming growth factor beta receptor signaling pathway,GRP1|19_GO:0031589|-2.027|cell-substrate adhesion,GRP1|19_GO:0007160|-2.644|cell-matrix adhesion,GRP1|19_GO:1901888|-2.063|regulation of cell junction assembly,GRP1|19_GO:0001952|-2.432|regulation of cell-matrix adhesion,GRP1|19_GO:0090109|-2.763|regulation of cell-substrate junction assembly,GRP1|19_GO:0051893|-2.763|regulation of focal adhesion assembly,GRP1|19_GO:0150116|-2.643|regulation of cell-substrate junction organization,GRP1|19_GO:0048041|-2.298|focal adhesion assembly,GRP1|19_GO:0007044|-2.130|cell-substrate junction assembly,GRP1|19_GO:0150115|-2.039|cell-substrate junction organization,GRP2|19_GO:0051098|-2.859|regulation of binding,GRP2|19_GO:0045444|-2.291|fat cell differentiation,GRP2|24_mmu04390|-2.777|Hippo signaling pathway,GRP2|24_ko04390|-2.820|Hippo signaling pathway,GRP2|24_mmu04520|-2.575|Adherens junction,GRP2|24_ko04520|-2.575|Adherens junction,GRP2|24_mmu05213|-2.056|Endometrial cancer,GRP2|24_ko05213|-2.126|Endometrial cancer,GRP2|27_WP512|-4.270|Id signaling pathway,GRP2|19_GO:0048546|-2.012|digestive tract morphogenesis,GRP2|19_GO:0016202|-2.056|regulation of striated muscle tissue development,GRP3|19_GO:0008285|-2.060|negative regulation of cell population proliferation,GRP3|19_GO:0050673|-3.947|epithelial cell proliferation,GRP3|19_GO:0050678|-3.996|regulation of epithelial cell proliferation,GRP3|19_GO:0050680|-3.337|negative regulation of epithelial cell proliferation,GRP4|19_GO:1901142|-3.980|insulin metabolic process,GRP5|19_GO:0045785|-2.320|positive regulation of cell adhesion,GRP5|19_GO:0034109|-3.366|homotypic cell-cell adhesion,GRP5|19_GO:0034110|-3.673|regulation of homotypic cell-cell adhesion,GRP5|19_GO:0014066|-2.025|regulation of phosphatidylinositol 3-kinase signaling,GRP5|19_GO:0070232|-2.281|regulation of T cell apoptotic process,GRP5|19_GO:0007173|-2.010|epidermal growth factor receptor signaling pathway,GRP6|24_mmu04020|-3.133|Calcium signaling pathway,GRP6|24_ko04020|-3.161|Calcium signaling pathway,GRP6|6_R-MMU-195721|-2.000|Signaling by WNT,GRP6|6_R-MMU-3858494|-2.537|Beta-catenin independent WNT signaling,GRP6|6_R-MMU-4086398|-3.458|Ca2+ pathway,GRP6|24_mmu04310|-2.167|Wnt signaling pathway,GRP6|24_ko04310|-2.192|Wnt signaling pathway,GRP6|24_mmu04720|-2.666|Long-term potentiation,GRP6|24_ko04720|-2.690|Long-term potentiation,GRP6|19_GO:0033555|-2.770|multicellular organismal response to stress,GRP6|19_GO:0048265|-2.398|response to pain,GRP7|24_mmu04650|-3.219|Natural killer cell mediated cytotoxicity,GRP7|24_ko04650|-3.425|Natural killer cell mediated cytotoxicity,GRP8|19_GO:0003013|-3.247|circulatory system process,GRP8|19_GO:0008015|-2.943|blood circulation,GRP8|19_GO:0008217|-3.421|regulation of blood pressure,GRP8|19_GO:0045777|-2.012|positive regulation of blood pressure,GRP9|19_GO:0044282|-2.240|small molecule catabolic process,GRP9|19_GO:0016054|-3.408|organic acid catabolic process,GRP9|19_GO:0046395|-2.733|carboxylic acid catabolic process,GRP9|19_GO:0072329|-2.537|monocarboxylic acid catabolic process,GRP10|19_GO:0034330|-3.355|cell junction organization,GRP10|19_GO:0034329|-2.520|cell junction assembly,GRP10|19_GO:0045216|-2.100|cell-cell junction organization,GRP11|19_GO:0060285|-2.791|cilium-dependent cell motility,GRP11|19_GO:0001539|-2.791|cilium or flagellum-dependent cell motility,GRP11|19_GO:0003341|-2.228|cilium movement,GRP11|19_GO:0001578|-2.568|microtubule bundle formation,GRP11|19_GO:0035082|-3.196|axoneme assembly,GRP11|19_GO:0097722|-2.281|sperm motility,GRP11|19_GO:0030317|-2.334|flagellated sperm motility,GRP11|19_GO:0060294|-2.167|cilium movement involved in cell motility,GRP11|19_GO:0044458|-2.894|motile cilium assembly,GRP11|19_GO:0120316|-2.847|sperm flagellum assembly,GRP11|19_GO:0007288|-2.847|sperm axoneme assembly,GRP12|19_GO:0009746|-3.079|response to hexose,GRP12|19_GO:0009749|-3.120|response to glucose,GRP12|19_GO:0034284|-3.065|response to monosaccharide,GRP12|19_GO:0009743|-2.886|response to carbohydrate,GRP12|19_GO:0071331|-2.908|cellular response to hexose stimulus,GRP12|19_GO:0071333|-2.938|cellular response to glucose stimulus,GRP12|19_GO:0071326|-2.893|cellular response to monosaccharide stimulus,GRP12|19_GO:0071322|-2.777|cellular response to carbohydrate stimulus,GRP12|19_GO:0001678|-2.642|cellular glucose homeostasis,GRP13|6_R-MMU-75153|-2.175|Apoptotic execution phase,GRP13|19_GO:0099170|-3.102|postsynaptic modulation of chemical synaptic transmission,GRP14|19_GO:0120039|-2.251|plasma membrane bounded cell projection morphogenesis,GRP14|19_GO:0048812|-2.326|neuron projection morphogenesis,GRP14|19_GO:0048858|-2.227|cell projection morphogenesis,GRP14|19_GO:0032990|-2.119|cell part morphogenesis,GRP14|19_GO:0048667|-2.175|cell morphogenesis involved in neuron differentiation,GRP14|19_GO:0048813|-2.411|dendrite morphogenesis,GRP14|19_GO:0050773|-2.307|regulation of dendrite development,GRP14|19_GO:0048814|-3.042|regulation of dendrite morphogenesis,GRP14|19_GO:0060996|-2.432|dendritic spine development,GRP14|19_GO:0061003|-2.803|positive regulation of dendritic spine morphogenesis,GRP14|19_GO:0007528|-2.922|neuromuscular junction development,GRP15|19_GO:0003012|-2.642|muscle system process,GRP15|19_GO:0090257|-2.976|regulation of muscle system process,GRP15|19_GO:0014897|-2.752|striated muscle hypertrophy,GRP15|19_GO:0003300|-2.825|cardiac muscle hypertrophy,GRP15|19_GO:0014896|-2.717|muscle hypertrophy,GRP15|19_GO:0043500|-2.447|muscle adaptation,GRP15|19_GO:0014743|-2.469|regulation of muscle hypertrophy,GRP15|19_GO:0010611|-2.532|regulation of cardiac muscle hypertrophy,GRP15|19_GO:0043502|-2.054|regulation of muscle adaptation,GRP15|19_GO:0014898|-2.943|cardiac muscle hypertrophy in response to stress,GRP15|19_GO:0003299|-2.943|muscle hypertrophy in response to stress,GRP15|19_GO:0014887|-2.894|cardiac muscle adaptation,GRP15|19_GO:0014888|-2.126|striated muscle adaptation,GRP16|24_mmu04360|-2.504|Axon guidance,GRP16|24_ko04360|-2.541|Axon guidance,GRP16|19_GO:0046777|-2.509|protein autophosphorylation,GRP16|24_mmu05205|-2.148|Proteoglycans in cancer,GRP16|24_ko05205|-2.197|Proteoglycans in cancer,GRP16|24_mmu04012|-2.262|ErbB signaling pathway,GRP16|24_ko04012|-2.316|ErbB signaling pathway,GRP16|19_GO:0048659|-2.434|smooth muscle cell proliferation,GRP16|19_GO:0046621|-2.254|negative regulation of organ growth,GRP16|19_GO:0014812|-2.600|muscle cell migration,GRP16|19_GO:0014909|-2.843|smooth muscle cell migration,GRP16|19_GO:0014910|-2.162|regulation of smooth muscle cell migration,GRP16|19_GO:0014911|-2.788|positive regulation of smooth muscle cell migration,GRP17|19_GO:0030042|-2.814|actin filament depolymerization,GRP17|19_GO:0030835|-2.151|negative regulation of actin filament depolymerization,GRP17|19_GO:0051693|-2.309|actin filament capping,GRP18|19_GO:0048732|-2.788|gland development,GRP18|19_GO:0050878|-2.020|regulation of body fluid levels,GRP19|24_mmu05200|-2.226|Pathways in cancer,GRP19|24_mmu04510|-2.228|Focal adhesion,GRP19|24_ko04510|-2.269|Focal adhesion,GRP19|24_mmu05146|-2.752|Amoebiasis,GRP19|24_ko05146|-2.788|Amoebiasis,GRP19|24_mmu05222|-2.298|Small cell lung cancer,GRP19|24_ko05222|-2.353|Small cell lung cancer,GRP20|19_GO:0019217|-2.039|regulation of fatty acid metabolic process,GRP20|19_GO:0045922|-2.718|negative regulation of fatty acid metabolic process,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
18514,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
52392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15902,0.25,0.0,0.0,0.5,1.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,3,13,0,0,0,0,1,0,0,0,0,0,15,0,14,0,11,0,0
12826,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,27,0,0,0,0,0,0,0,0,0,12,0,0,0,14,0,0,0,0,1,0
13048,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,29,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0
21416,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.15384615384615385,0.45454545454545453,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,11,1,0,4,0,0,0,0,0,5,0,0,0,13,0,12,12,0
545156,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,0,0,11,0,0,0,14,0,0,0,1,0,12,0,3,0,0
373864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74121,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13631,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.034482758620689655,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,28,0,0,0,0,0,0,0,0,10,0,0,0,2,0,15,0,0,0,0
17127,0.75,0.0,1.0,0.5,0.75,0.0,0.0,0.0,0.0,0.896551724137931,1.0,0.14285714285714285,0.0,0.18181818181818182,0.8181818181818182,0.0,0.16666666666666666,0.0,0.0,0.0,0.3,0.1,0.2,0.1,0.1,0.1,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.3,0.1,0.1,0.1,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,8,0,12,6,0,7,0,4,0,0,0,0,1,0,0,13,11,0
17970,0.0,0.0,0.0,0.0,1.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0
